Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinopharm/Beijing,Novavax,Covaxin,Medicago,Sanofi/GSK
Chile,CHL,05/25/21,3164566,0,136135,0,0,0,0,0,0,0
Chile,CHL,05/26/21,3238811,0,161525,0,0,0,0,0,0,0
Chile,CHL,05/27/21,3295588,0,195461,0,0,0,0,0,0,0
Chile,CHL,05/28/21,3343691,0,227572,0,0,0,0,0,0,0
Chile,CHL,05/29/21,3355958,0,236018,0,0,0,0,0,0,0
Chile,CHL,05/30/21,3357522,0,237411,0,0,0,0,0,0,0
Chile,CHL,05/31/21,3425724,0,281214,0,0,0,0,0,0,0
Chile,CHL,06/01/21,3529195,0,326633,0,0,0,0,0,0,0
Chile,CHL,06/02/21,3609340,0,359119,0,0,0,0,0,0,0
Chile,CHL,06/03/21,3656943,0,361466,0,0,0,0,0,0,0
Chile,CHL,06/04/21,3681510,0,363021,0,0,0,0,0,0,0
Chile,CHL,06/05/21,3686628,0,363332,0,0,0,0,0,0,0
Chile,CHL,06/06/21,3687221,0,363363,0,0,0,0,0,0,0
Chile,CHL,06/07/21,3698993,0,365319,0,0,0,0,0,0,0
Chile,CHL,06/08/21,3712669,0,367006,0,0,0,0,0,0,0
Chile,CHL,06/09/21,3724989,0,368977,0,0,0,0,0,0,0
Chile,CHL,06/10/21,3738996,0,370266,0,0,0,0,0,0,0
Chile,CHL,06/11/21,3755907,0,371503,0,0,0,0,0,0,0
Chile,CHL,06/12/21,3758724,0,371832,0,0,0,0,0,0,0
Chile,CHL,06/13/21,3759270,0,371847,0,0,0,0,0,0,0
Chile,CHL,06/14/21,3791382,0,373020,0,0,0,0,0,0,0
Chile,CHL,06/15/21,3844673,0,373839,0,0,0,0,0,0,0
Chile,CHL,06/16/21,3916402,0,374708,0,0,0,0,0,0,0
Chile,CHL,06/17/21,3983228,0,375489,0,0,0,0,0,0,0
Chile,CHL,06/18/21,4020874,0,376337,0,0,0,0,0,0,0
Chile,CHL,06/19/21,4032413,0,376481,0,0,0,0,0,0,0
Chile,CHL,06/20/21,4033644,0,376491,0,0,0,0,0,0,0
Chile,CHL,06/21/21,4043382,0,376616,0,0,0,0,0,0,0
Chile,CHL,06/22/21,4206931,0,378447,0,0,0,0,0,0,0
Chile,CHL,06/23/21,4322468,0,380719,0,0,0,0,0,0,0
Chile,CHL,06/24/21,4408717,0,384177,0,0,0,0,0,0,0
Chile,CHL,06/25/21,4481568,0,388242,0,0,0,0,0,0,0
Chile,CHL,06/26/21,4502605,0,389483,0,0,0,0,0,0,0
Chile,CHL,06/27/21,4504857,0,389573,0,0,0,0,0,0,0
Chile,CHL,06/28/21,4507562,0,389739,0,0,0,0,0,0,0
Chile,CHL,06/29/21,4641420,0,395558,0,0,0,0,0,0,0
Chile,CHL,06/30/21,4773738,0,399828,0,0,0,0,0,0,0
Chile,CHL,07/01/21,4909091,0,402881,0,0,0,0,0,0,0
Chile,CHL,07/02/21,5007046,0,405471,0,0,0,0,0,0,0
Chile,CHL,07/03/21,5030373,0,406063,0,0,0,0,0,0,0
Chile,CHL,07/04/21,5033380,0,406131,0,0,0,0,0,0,0
Chile,CHL,07/05/21,5127287,0,409991,0,0,0,0,0,0,0
Chile,CHL,07/06/21,5196927,0,413598,0,0,0,0,0,0,0
Chile,CHL,07/07/21,5290779,0,416665,0,0,0,0,0,0,0
Chile,CHL,07/08/21,5367201,0,418896,0,0,0,0,0,0,0
Chile,CHL,07/09/21,5436062,0,421240,0,0,0,0,0,0,0
Chile,CHL,07/10/21,5461145,0,422262,0,0,0,0,0,0,0
Chile,CHL,07/11/21,5464405,0,422342,0,0,0,0,0,0,0
Chile,CHL,07/12/21,5551421,0,425011,0,0,0,0,0,0,0
Chile,CHL,07/13/21,5654949,0,426862,0,0,0,0,0,0,0
Chile,CHL,07/14/21,5729849,0,428413,0,0,0,0,0,0,0
Chile,CHL,07/15/21,5796903,0,431633,0,0,0,0,0,0,0
Chile,CHL,07/16/21,5799362,0,431743,0,0,0,0,0,0,0
Chile,CHL,07/17/21,5808613,0,432066,0,0,0,0,0,0,0
Chile,CHL,07/18/21,5809486,0,432066,0,0,0,0,0,0,0
Chile,CHL,07/19/21,5868557,0,433966,0,0,0,0,0,0,0
Chile,CHL,07/20/21,5948478,0,435934,0,0,0,0,0,0,0
Chile,CHL,07/21/21,6008618,0,438385,0,0,0,0,0,0,0
Chile,CHL,07/22/21,6053863,0,440926,0,0,0,0,0,0,0
Chile,CHL,07/23/21,6142941,0,444922,0,0,0,0,0,0,0
Chile,CHL,07/24/21,6158008,0,446193,0,0,0,0,0,0,0
Chile,CHL,07/25/21,6159250,0,446226,0,0,0,0,0,0,0
Chile,CHL,07/26/21,6198049,0,449525,0,0,0,0,0,0,0
Chile,CHL,07/27/21,6235341,0,452486,0,0,0,0,0,0,0
Chile,CHL,07/28/21,6261228,0,454450,0,0,0,0,0,0,0
Chile,CHL,07/29/21,6343665,0,456097,0,0,0,0,0,0,0
Chile,CHL,07/30/21,6414448,0,457731,0,0,0,0,0,0,0
Chile,CHL,07/31/21,6423877,0,458080,0,0,0,0,0,0,0
Chile,CHL,08/01/21,6424284,0,458081,0,0,0,0,0,0,0
Chile,CHL,08/02/21,6430264,0,459914,0,0,0,0,0,0,0
Chile,CHL,08/03/21,6436438,0,462069,0,0,0,0,0,0,0
Chile,CHL,08/04/21,6494778,0,463893,0,0,0,0,0,0,0
Chile,CHL,08/05/21,6536698,0,465290,0,0,0,0,0,0,0
Chile,CHL,08/06/21,6567588,0,466553,0,0,0,0,0,0,0
Chile,CHL,08/07/21,6568486,0,466571,0,0,0,0,0,0,0
Chile,CHL,08/08/21,6568499,0,466572,0,0,0,0,0,0,0
Chile,CHL,08/09/21,6576073,0,467363,0,0,0,0,0,0,0
Chile,CHL,08/10/21,6583975,0,468078,0,0,0,0,0,0,0
Chile,CHL,08/11/21,6698655,0,469968,0,0,0,0,0,0,0
Chile,CHL,08/12/21,6773482,0,471477,0,0,0,0,0,0,0
Chile,CHL,08/13/21,6820355,0,472288,0,0,0,0,0,0,0
Chile,CHL,08/14/21,6821301,0,472312,0,0,0,0,0,0,0
Chile,CHL,08/15/21,6821386,0,472315,0,0,0,0,0,0,0
Chile,CHL,08/16/21,6825894,0,473267,0,0,0,0,0,0,0
Chile,CHL,08/17/21,6830595,0,474263,0,0,0,0,0,0,0
Chile,CHL,08/18/21,6904444,0,475501,0,0,0,0,0,0,0
Chile,CHL,08/19/21,6961439,0,476446,0,0,0,0,0,0,0
Chile,CHL,08/20/21,7013636,0,477400,0,0,0,0,0,0,0
Chile,CHL,08/21/21,7015069,0,477424,0,0,0,0,0,0,0
Chile,CHL,08/22/21,7015210,0,477428,0,0,0,0,0,0,0
Chile,CHL,08/23/21,7019383,0,480737,0,0,0,0,0,0,0
Chile,CHL,08/24/21,7022720,0,483363,0,0,0,0,0,0,0
Chile,CHL,08/25/21,7027402,0,485379,0,0,0,0,0,0,0
Chile,CHL,08/26/21,7106086,0,485821,0,0,0,0,0,0,0
Chile,CHL,08/27/21,7157679,0,486235,0,0,0,0,0,0,0
Chile,CHL,08/28/21,7158742,0,486262,0,0,0,0,0,0,0
Chile,CHL,08/29/21,7158846,0,486268,0,0,0,0,0,0,0
Chile,CHL,08/30/21,7161410,0,488789,0,0,0,0,0,0,0
Chile,CHL,08/31/21,7163517,0,491448,0,0,0,0,0,0,0
Chile,CHL,09/01/21,7192908,0,491880,0,0,0,0,0,0,0
Chile,CHL,09/02/21,7214136,0,492198,0,0,0,0,0,0,0
Chile,CHL,09/03/21,7229024,0,492481,0,0,0,0,0,0,0
Chile,CHL,09/04/21,7229276,0,492513,0,0,0,0,0,0,0
Chile,CHL,09/05/21,7229300,0,492513,0,0,0,0,0,0,0
Chile,CHL,09/06/21,7230458,0,494268,0,0,0,0,0,0,0
Chile,CHL,09/07/21,7231730,0,495828,0,0,0,0,0,0,0
Chile,CHL,09/08/21,7244367,0,496045,0,0,0,0,0,0,0
Chile,CHL,09/09/21,7252976,0,496224,0,0,0,0,0,0,0
Chile,CHL,09/10/21,7260275,0,496397,0,0,0,0,0,0,0
Chile,CHL,09/11/21,7260446,0,496416,0,0,0,0,0,0,0
Chile,CHL,09/12/21,7260462,0,496420,0,0,0,0,0,0,0
Chile,CHL,09/13/21,7264898,0,497461,0,0,0,0,0,0,0
Chile,CHL,09/14/21,7269407,0,498331,0,0,0,0,0,0,0
Chile,CHL,09/15/21,7274661,0,498858,0,0,0,0,0,0,0
Chile,CHL,09/16/21,7277822,0,499172,0,0,0,0,0,0,0
Chile,CHL,09/17/21,7277854,0,499172,0,0,0,0,0,0,0
Chile,CHL,09/18/21,7277854,0,499173,0,0,0,0,0,0,0
Chile,CHL,09/19/21,7277854,0,499173,0,0,0,0,0,0,0
Chile,CHL,09/20/21,7281263,0,500764,0,0,0,0,0,0,0
Chile,CHL,09/21/21,7284638,0,502424,0,0,0,0,0,0,0
Chile,CHL,09/22/21,7288048,0,503623,0,0,0,0,0,0,0
Chile,CHL,09/23/21,7291512,0,504352,0,0,0,0,0,0,0
Chile,CHL,09/24/21,7295114,0,504939,0,0,0,0,0,0,0
Chile,CHL,09/25/21,7295245,0,504944,0,0,0,0,0,0,0
Chile,CHL,09/26/21,7295253,0,504945,0,0,0,0,0,0,0
Chile,CHL,09/27/21,7298195,0,506376,0,0,0,0,0,0,0
Chile,CHL,09/28/21,7301620,0,508091,0,0,0,0,0,0,0
Chile,CHL,09/29/21,7305127,0,509174,0,0,0,0,0,0,0
Chile,CHL,09/30/21,7308292,0,510042,0,0,0,0,0,0,0
Chile,CHL,10/01/21,7311158,0,510786,0,0,0,0,0,0,0
Chile,CHL,10/02/21,7311462,0,510823,0,0,0,0,0,0,0
Chile,CHL,10/03/21,7311637,0,510831,0,0,0,0,0,0,0
Chile,CHL,10/04/21,7317698,0,512427,0,0,0,0,0,0,0
Chile,CHL,10/05/21,7323371,0,513793,0,0,0,0,0,0,0
Chile,CHL,10/06/21,7328821,0,514502,0,0,0,0,0,0,0
Chile,CHL,10/07/21,7334141,0,515099,0,0,0,0,0,0,0
Chile,CHL,10/08/21,7339310,0,515691,0,0,0,0,0,0,0
Chile,CHL,10/09/21,7339577,0,515717,0,0,0,0,0,0,0
Chile,CHL,10/10/21,7339617,0,515719,0,0,0,0,0,0,0
Chile,CHL,10/11/21,7339667,0,515723,0,0,0,0,0,0,0
Chile,CHL,10/12/21,7344616,0,517041,0,0,0,0,0,0,0
Chile,CHL,10/13/21,7349097,0,517956,0,0,0,0,0,0,0
Chile,CHL,10/14/21,7353166,0,518696,0,0,0,0,0,0,0
Chile,CHL,10/15/21,7357100,0,519176,0,0,0,0,0,0,0
Chile,CHL,10/16/21,7357327,0,519220,0,0,0,0,0,0,0
Chile,CHL,10/17/21,7357366,0,519222,0,0,0,0,0,0,0
Chile,CHL,10/18/21,7361744,0,520175,0,0,0,0,0,0,0
Chile,CHL,10/19/21,7366033,0,521233,0,0,0,0,0,0,0
Chile,CHL,10/20/21,7370008,0,522026,0,0,0,0,0,0,0
Chile,CHL,10/21/21,7373956,0,522846,0,0,0,0,0,0,0
Chile,CHL,10/22/21,7377718,0,523534,0,0,0,0,0,0,0
Chile,CHL,10/23/21,7377945,0,523557,0,0,0,0,0,0,0
Chile,CHL,10/24/21,7377968,0,523560,0,0,0,0,0,0,0
Chile,CHL,10/25/21,7382332,0,524675,0,0,0,0,0,0,0
Chile,CHL,10/26/21,7386471,0,525854,0,0,0,0,0,0,0
Chile,CHL,10/27/21,7390587,0,526918,0,0,0,0,0,0,0
Chile,CHL,10/28/21,7395057,0,527993,0,0,0,0,0,0,0
Chile,CHL,10/29/21,7399240,0,528867,0,0,0,0,0,0,0
Chile,CHL,10/30/21,7399686,0,528922,0,0,0,0,0,0,0
Chile,CHL,10/31/21,7399752,0,528929,0,0,0,0,0,0,0
Chile,CHL,11/01/21,7399850,0,528936,0,0,0,0,0,0,0
Chile,CHL,11/02/21,7407309,0,530277,0,0,0,0,0,0,0
Chile,CHL,11/03/21,7414292,0,531209,0,0,0,0,0,0,0
Chile,CHL,11/04/21,7420706,0,531991,0,0,0,0,0,0,0
Chile,CHL,11/05/21,7427545,0,532575,0,0,0,0,0,0,0
Chile,CHL,11/06/21,7428169,0,532625,0,0,0,0,0,0,0
Chile,CHL,11/07/21,7428247,0,532637,0,0,0,0,0,0,0
Chile,CHL,11/08/21,7434266,0,533151,0,0,0,0,0,0,0
Chile,CHL,11/09/21,7441112,0,533706,0,0,0,0,0,0,0
Chile,CHL,11/10/21,7447329,0,534191,0,0,0,0,0,0,0
Chile,CHL,11/11/21,7453433,0,534616,0,0,0,0,0,0,0
Chile,CHL,11/12/21,7459542,0,535015,0,0,0,0,0,0,0
Chile,CHL,11/13/21,7460433,0,535071,0,0,0,0,0,0,0
Chile,CHL,11/14/21,7460538,0,535074,0,0,0,0,0,0,0
Chile,CHL,11/15/21,7468268,0,535878,0,0,0,0,0,0,0
Chile,CHL,11/16/21,7475367,0,536674,0,0,0,0,0,0,0
Chile,CHL,11/17/21,7481687,0,537276,0,0,0,0,0,0,0
Chile,CHL,11/18/21,7487654,0,537818,0,0,0,0,0,0,0
Chile,CHL,11/19/21,7493612,0,538262,0,0,0,0,0,0,0
Chile,CHL,11/20/21,7494347,0,538302,0,0,0,0,0,0,0
Chile,CHL,11/21/21,7494443,0,538306,0,0,0,0,0,0,0
Chile,CHL,11/22/21,7501170,0,538910,0,0,0,0,0,0,0
Chile,CHL,11/23/21,7507451,0,539529,0,0,0,0,0,0,0
Chile,CHL,11/24/21,7513450,0,540081,0,0,0,0,0,0,0
Chile,CHL,11/25/21,7519352,0,540601,0,0,0,0,0,0,0
Chile,CHL,11/26/21,7525097,0,540978,0,0,0,0,0,0,0
Chile,CHL,11/27/21,7526100,0,541041,0,0,0,0,0,0,0
Chile,CHL,11/28/21,7526242,0,541048,0,0,0,0,0,0,0
Chile,CHL,11/29/21,7531924,0,541427,0,0,0,0,0,0,0
Chile,CHL,11/30/21,7538676,0,541906,0,0,0,0,0,0,0
Chile,CHL,12/01/21,7544858,0,542239,0,0,0,0,0,0,0
Chile,CHL,12/02/21,7550836,0,542604,0,0,0,0,0,0,0
Chile,CHL,12/03/21,7556436,0,542884,0,0,0,0,0,0,0
Chile,CHL,12/04/21,7557303,0,542923,0,0,0,0,0,0,0
Chile,CHL,12/05/21,7557456,0,542928,0,0,0,0,0,0,0
Chile,CHL,12/06/21,7563904,0,543295,0,0,0,0,0,0,0
Chile,CHL,12/07/21,7570068,0,543565,0,0,0,0,0,0,0
Chile,CHL,12/08/21,7570219,0,543568,0,0,0,0,0,0,0
Chile,CHL,12/09/21,7576709,0,543809,0,0,0,0,0,0,0
Chile,CHL,12/10/21,7582195,0,543979,0,0,0,0,0,0,0
Chile,CHL,12/11/21,7583113,0,544007,0,0,0,0,0,0,0
Chile,CHL,12/12/21,7583299,0,544014,0,0,0,0,0,0,0
Chile,CHL,12/13/21,7590272,0,544281,0,0,0,0,0,0,0
Chile,CHL,12/14/21,7596713,0,544513,0,0,0,0,0,0,0
Chile,CHL,12/15/21,7602621,0,544706,0,0,0,0,0,0,0
Chile,CHL,12/16/21,7608077,0,544891,0,0,0,0,0,0,0
Chile,CHL,12/17/21,7612882,0,545030,0,0,0,0,0,0,0
Chile,CHL,12/18/21,7613586,0,545049,0,0,0,0,0,0,0
Chile,CHL,12/19/21,7613680,0,545056,0,0,0,0,0,0,0
Chile,CHL,12/20/21,7619098,0,545275,0,0,0,0,0,0,0
Chile,CHL,12/21/21,7624385,0,545444,0,0,0,0,0,0,0
Chile,CHL,12/22/21,7629120,0,545572,0,0,0,0,0,0,0
Chile,CHL,12/23/21,7633111,0,545652,0,0,0,0,0,0,0
Chile,CHL,12/24/21,7634194,0,545673,0,0,0,0,0,0,0
Chile,CHL,12/25/21,7634195,0,545673,0,0,0,0,0,0,0
Chile,CHL,12/26/21,7634267,0,545674,0,0,0,0,0,0,0
Chile,CHL,12/27/21,7640595,0,545856,0,0,0,0,0,0,0
Chile,CHL,12/28/21,7646777,0,546009,0,0,0,0,0,0,0
Chile,CHL,12/29/21,7652763,0,546137,0,0,0,0,0,0,0
Chile,CHL,12/30/21,7658615,0,546238,0,0,0,0,0,0,0
Chile,CHL,12/31/21,7660200,0,546256,0,0,0,0,0,0,0
Chile,CHL,01/01/22,7660204,0,546256,0,0,0,0,0,0,0
Chile,CHL,01/02/22,7660260,0,546256,0,0,0,0,0,0,0
Chile,CHL,01/03/22,7667225,0,546376,0,0,0,0,0,0,0
Chile,CHL,01/04/22,7674306,0,546480,0,0,0,0,0,0,0
Chile,CHL,01/05/22,7680145,0,546627,0,0,0,0,0,0,0
Chile,CHL,01/06/22,7686308,0,546776,0,0,0,0,0,0,0
Chile,CHL,01/07/22,7692275,0,546891,0,0,0,0,0,0,0
Chile,CHL,01/08/22,7692953,0,546903,0,0,0,0,0,0,0
Chile,CHL,01/09/22,7693086,0,546906,0,0,0,0,0,0,0
Chile,CHL,01/10/22,7700140,0,547086,0,0,0,0,0,0,0
Chile,CHL,01/11/22,7706367,0,547247,0,0,0,0,0,0,0
Chile,CHL,01/12/22,7712092,0,547365,0,0,0,0,0,0,0
Chile,CHL,01/13/22,7717258,0,547471,0,0,0,0,0,0,0
Chile,CHL,01/14/22,7722508,0,547556,0,0,0,0,0,0,0
Chile,CHL,01/15/22,7723204,0,547563,0,0,0,0,0,0,0
Chile,CHL,01/16/22,7723284,0,547563,0,0,0,0,0,0,0
Chile,CHL,01/17/22,7729589,0,547720,0,0,0,0,0,0,0
Chile,CHL,01/18/22,7734646,0,547824,0,0,0,0,0,0,0
Chile,CHL,01/19/22,7740257,0,547955,0,0,0,0,0,0,0
Chile,CHL,01/20/22,7745027,0,548027,0,0,0,0,0,0,0
Chile,CHL,01/21/22,7749063,0,548094,0,0,0,0,0,0,0
Chile,CHL,01/22/22,7749608,0,548096,0,0,0,0,0,0,0
Chile,CHL,01/23/22,7749693,0,548097,0,0,0,0,0,0,0
Chile,CHL,01/24/22,7755302,0,548218,0,0,0,0,0,0,0
Chile,CHL,01/25/22,7760285,0,548296,0,0,0,0,0,0,0
Chile,CHL,01/26/22,7764864,0,548369,0,0,0,0,0,0,0
Chile,CHL,01/27/22,7769264,0,548442,0,0,0,0,0,0,0
Chile,CHL,01/28/22,7773014,0,548487,0,0,0,0,0,0,0
Chile,CHL,01/29/22,7773528,0,548489,0,0,0,0,0,0,0
Chile,CHL,01/30/22,7773605,0,548489,0,0,0,0,0,0,0
Chile,CHL,01/31/22,7779026,0,548543,0,0,0,0,0,0,0
Chile,CHL,02/01/22,7783968,0,548544,0,0,0,0,0,0,0
Chile,CHL,02/02/22,7788948,0,548544,0,0,0,0,0,0,0
Chile,CHL,02/03/22,7793649,0,548544,0,0,0,0,0,0,0
Chile,CHL,02/04/22,7798271,0,548545,0,0,0,0,0,0,0
Chile,CHL,02/05/22,7798752,0,548545,0,0,0,0,0,0,0
Chile,CHL,02/06/22,7798839,0,548545,0,0,0,0,0,0,0
Chile,CHL,02/07/22,7804464,0,548559,0,0,0,0,0,0,0
Chile,CHL,02/08/22,7809422,0,548599,0,0,0,0,0,0,0
Chile,CHL,02/09/22,7814099,0,548659,0,0,0,0,0,0,0
Chile,CHL,02/10/22,7818297,0,548697,0,0,0,0,0,0,0
Chile,CHL,02/11/22,7822208,0,548728,0,0,0,0,0,0,0
Chile,CHL,02/12/22,7822678,0,548729,0,0,0,0,0,0,0
Chile,CHL,02/13/22,7822768,0,548729,0,0,0,0,0,0,0
Chile,CHL,02/14/22,7826930,0,548774,0,0,0,0,0,0,0
Chile,CHL,02/15/22,7830871,0,548821,0,0,0,0,0,0,0
Chile,CHL,02/16/22,7834787,0,548869,0,0,0,0,0,0,0
Chile,CHL,02/17/22,7838670,0,548902,0,0,0,0,0,0,0
Chile,CHL,02/18/22,7842593,0,548927,0,0,0,0,0,0,0
Chile,CHL,02/19/22,7842954,0,548928,0,0,0,0,0,0,0
Chile,CHL,02/20/22,7842987,0,548928,0,0,0,0,0,0,0
Chile,CHL,02/21/22,7847725,0,548993,0,0,0,0,0,0,0
Chile,CHL,02/22/22,7852158,0,549039,0,0,0,0,0,0,0
Chile,CHL,02/23/22,7856121,0,549069,0,0,0,0,0,0,0
Chile,CHL,02/24/22,7859797,0,549104,0,0,0,0,0,0,0
Chile,CHL,02/25/22,7863239,0,549120,0,0,0,0,0,0,0
Chile,CHL,02/26/22,7863627,0,549120,0,0,0,0,0,0,0
Chile,CHL,02/27/22,7863668,0,549120,0,0,0,0,0,0,0
Chile,CHL,02/28/22,7868312,0,549155,0,0,0,0,0,0,0
Chile,CHL,03/01/22,7872338,0,549188,0,0,0,0,0,0,0
Chile,CHL,03/02/22,7875821,0,549203,0,0,0,0,0,0,0
Chile,CHL,03/03/22,7879083,0,549215,0,0,0,0,0,0,0
Chile,CHL,03/04/22,7882124,0,549226,0,0,0,0,0,0,0
Chile,CHL,03/05/22,7882435,0,549227,0,0,0,0,0,0,0
Chile,CHL,03/06/22,7882481,0,549227,0,0,0,0,0,0,0
Chile,CHL,03/07/22,7886036,0,549243,0,0,0,0,0,0,0
Chile,CHL,03/08/22,7888776,0,549259,0,0,0,0,0,0,0
Chile,CHL,03/09/22,7891416,0,549279,0,0,0,0,0,0,0
Chile,CHL,03/10/22,7893765,0,549292,0,0,0,0,0,0,0
Chile,CHL,03/11/22,7896226,0,549299,0,0,0,0,0,0,0
Chile,CHL,03/12/22,7896544,0,549299,0,0,0,0,0,0,0
Chile,CHL,03/13/22,7896584,0,549299,0,0,0,0,0,0,0
Chile,CHL,03/14/22,7899410,0,549321,0,0,0,0,0,0,0
Chile,CHL,03/15/22,7902012,0,549345,0,0,0,0,0,0,0
Chile,CHL,03/16/22,7904225,0,549356,0,0,0,0,0,0,0
Chile,CHL,03/17/22,7906397,0,549368,0,0,0,0,0,0,0
Chile,CHL,03/18/22,7908634,0,549377,0,0,0,0,0,0,0
Chile,CHL,03/19/22,7908909,0,549377,0,0,0,0,0,0,0
Chile,CHL,03/20/22,7908940,0,549377,0,0,0,0,0,0,0
Chile,CHL,03/21/22,7911459,0,549395,0,0,0,0,0,0,0
Chile,CHL,03/22/22,7913718,0,549428,0,0,0,0,0,0,0
Chile,CHL,03/23/22,7915904,0,549442,0,0,0,0,0,0,0
Chile,CHL,03/24/22,7917785,0,549450,0,0,0,0,0,0,0
Chile,CHL,03/25/22,7919832,0,549452,0,0,0,0,0,0,0
Chile,CHL,03/26/22,7920117,0,549452,0,0,0,0,0,0,0
Chile,CHL,03/27/22,7920158,0,549452,0,0,0,0,0,0,0
Chile,CHL,03/28/22,7922838,0,549468,0,0,0,0,0,0,0
Chile,CHL,03/29/22,7925057,0,549480,0,0,0,0,0,0,0
Chile,CHL,03/30/22,7927109,0,549487,0,0,0,0,0,0,0
Chile,CHL,03/31/22,7928852,0,549495,0,0,0,0,0,0,0
Chile,CHL,04/01/22,7930826,0,549500,0,0,0,0,0,0,0
Chile,CHL,04/02/22,7931040,0,549500,0,0,0,0,0,0,0
Chile,CHL,04/03/22,7931055,0,549500,0,0,0,0,0,0,0
Chile,CHL,04/04/22,7933334,0,549508,0,0,0,0,0,0,0
Chile,CHL,04/05/22,7935256,0,549526,0,0,0,0,0,0,0
Chile,CHL,04/06/22,7937065,0,549528,0,0,0,0,0,0,0
Chile,CHL,04/07/22,7938662,0,549546,0,0,0,0,0,0,0
Chile,CHL,04/08/22,7940271,0,549548,0,0,0,0,0,0,0
Chile,CHL,04/09/22,7940560,0,549548,0,0,0,0,0,0,0
Chile,CHL,04/10/22,7940583,0,549548,0,0,0,0,0,0,0
Chile,CHL,04/11/22,7942371,0,549564,0,0,0,0,0,0,0
Chile,CHL,04/12/22,7943782,0,549574,0,0,0,0,0,0,0
Chile,CHL,04/13/22,7945044,0,549585,0,0,0,0,0,0,0
Chile,CHL,04/14/22,7946452,0,549590,0,0,0,0,0,0,0
Chile,CHL,04/15/22,7946466,0,549590,0,0,0,0,0,0,0
Chile,CHL,04/16/22,7946478,0,549590,0,0,0,0,0,0,0
Chile,CHL,04/17/22,7946481,0,549590,0,0,0,0,0,0,0
Chile,CHL,04/18/22,7948072,0,549598,0,0,0,0,0,0,0
Chile,CHL,04/19/22,7949375,0,549604,0,0,0,0,0,0,0
Chile,CHL,04/20/22,7950530,0,549614,0,0,0,0,0,0,0
Chile,CHL,04/21/22,7951518,0,549624,0,0,0,0,0,0,0
Chile,CHL,04/22/22,7952592,0,549628,0,0,0,0,0,0,0
Chile,CHL,04/23/22,7952765,0,549628,0,0,0,0,0,0,0
Chile,CHL,04/24/22,7952772,0,549628,0,0,0,0,0,0,0
Chile,CHL,04/25/22,7954108,0,549637,0,0,0,0,0,0,0
Chile,CHL,04/26/22,7955344,0,549648,0,0,0,0,0,0,0
Chile,CHL,04/27/22,7956537,0,549652,0,0,0,0,0,0,0
Chile,CHL,04/28/22,7957627,0,549665,0,0,0,0,0,0,0
Chile,CHL,04/29/22,7958612,0,549671,0,0,0,0,0,0,0
Chile,CHL,04/30/22,7958789,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/01/22,7958792,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/02/22,7959985,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/03/22,7961192,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/04/22,7962375,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/05/22,7963610,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/06/22,7964836,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/07/22,7965060,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/08/22,7965086,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/09/22,7966542,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/10/22,7967760,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/11/22,7968788,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/12/22,7969995,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/13/22,7971045,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/14/22,7971307,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/15/22,7971325,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/16/22,7972681,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/17/22,7974053,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/18/22,7975406,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/19/22,7976722,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/20/22,7978076,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/21/22,7978220,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/22/22,7978239,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/23/22,7979739,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/24/22,7981100,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/25/22,7982473,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/26/22,7983765,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/27/22,7984963,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/28/22,7985289,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/29/22,7985319,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/30/22,7986735,0,549673,0,0,0,0,0,0,0
Chile,CHL,05/31/22,7988133,0,549673,0,0,0,0,0,0,0
Chile,CHL,06/01/22,7989594,0,549673,0,0,0,0,0,0,0
Chile,CHL,06/02/22,7990979,0,549673,0,0,0,0,0,0,0
Chile,CHL,06/03/22,7992202,0,549673,0,0,0,0,0,0,0
